Index,Image Features
1648,"[ 3.98856699e-02  9.22699273e-01  6.32136524e-01 ... -5.18074914e-18
  6.39062500e-01  1.43900000e+03]"
1649,"[ 2.29904637e-01  9.78913829e-02  6.45406425e-01 ... -1.83893401e-18
  7.39062500e-01  1.14400000e+03]"
1650,"[0.00000000e+00 1.00450516e+00 8.34402204e-01 ... 2.63392681e-17
 1.33333333e+00 6.46000000e+02]"
1651,"[ 1.16181426e-01  4.75179464e-01  3.47445980e-02 ... -2.59857171e-18
  1.62436548e+00  1.33000000e+03]"
1652,"[ 0.00000000e+00  6.86856285e-02  2.64549553e-01 ... -1.36269059e-17
  1.33333333e+00  9.03000000e+02]"
1653,"[ 5.91646016e-01  4.97441709e-01  6.73502907e-02 ... -1.57614366e-16
  1.33333333e+00  4.88000000e+02]"
1654,"[0.00000000e+00 7.09192157e-01 1.12101614e-01 ... 2.57785142e-17
 7.50000000e-01 6.50000000e+02]"
1655,"[ 2.88155317e-01  3.67433786e-01  1.01078081e+00 ... -5.96798021e-18
  1.04918033e+00  1.95900000e+03]"
1656,"[1.77051157e-01 1.77065700e-01 0.00000000e+00 ... 3.00562734e-16
 1.50234742e+00 4.26000000e+02]"
1657,"[ 5.75243421e-02  3.26361716e-01  5.09693861e-01 ... -6.26266112e-19
  1.50588235e+00  9.44000000e+02]"
1658,"[ 1.28332525e-01  1.49893478e-01  6.19238853e-01 ... -1.93874414e-18
  1.77777778e+00  5.44000000e+02]"
1659,"[7.38942921e-01 2.22949922e-01 1.97332311e+00 ... 2.18504186e-17
 1.50234742e+00 3.24000000e+02]"
1660,"[5.97131431e-01 5.10454297e-01 0.00000000e+00 ... 4.79919576e-19
 6.70312500e-01 8.00000000e+02]"
1661,"[ 1.19742543e-01  1.95741892e+00  1.32465705e-01 ... -8.53710486e-15
  1.49882904e+00  7.88000000e+02]"
1662,"[1.17361862e-02 5.99604309e-01 4.29360986e-01 ... 4.97757317e-16
 1.50943396e+00 8.30000000e+02]"
1663,"[ 4.26332772e-01  3.80957395e-01  1.27840089e-02 ... -7.01789542e-18
  1.07744108e+00  1.01000000e+03]"
1664,"[ 4.69322979e-01  1.46083784e+00  1.81155540e-02 ... -1.51462629e-16
  1.50943396e+00  7.08000000e+02]"
1665,"[ 1.56830043e-01  8.13751042e-01  3.05984557e-01 ... -1.36096870e-16
  1.33333333e+00  5.39000000e+02]"
1666,"[4.26840574e-01 1.01884566e-01 1.42266840e-01 ... 5.13421707e-15
 6.68750000e-01 9.75000000e+02]"
1667,"[ 1.26825368e+00  1.30697942e+00  1.83604741e+00 ... -2.04603575e-15
  1.33333333e+00  3.66000000e+02]"
1668,"[9.14475560e-01 1.29160494e-01 1.47613156e+00 ... 6.86647517e-16
 1.00000000e+00 7.74000000e+02]"
1669,"[1.87611833e-01 1.81685001e-01 2.69421101e-01 ... 3.63499136e-23
 1.33333333e+00 1.14900000e+03]"
1670,"[ 1.92691475e-01  1.05201757e+00  2.26438314e-01 ... -7.16631648e-19
  1.77777778e+00  1.22600000e+03]"
1671,"[7.06178322e-02 9.71400261e-01 9.09167409e-01 ... 6.90264752e-19
 1.33056133e+00 7.95000000e+02]"
1672,"[ 5.72209418e-01  2.74948692e+00  3.26186977e-02 ... -3.42388565e-17
  1.49882904e+00  7.83000000e+02]"
1673,"[ 2.68751569e-02  5.10931388e-02  2.07525873e+00 ... -5.24602988e-18
  6.68750000e-01  1.16400000e+03]"
1674,"[ 7.45369554e-01  3.52976859e-01  1.60713136e+00 ... -2.95189443e-19
  1.33333333e+00  1.81700000e+03]"
1675,"[ 7.46996775e-02  8.62650573e-02  2.24389744e+00 ... -5.05521968e-20
  6.62500000e-01  1.95400000e+03]"
1676,"[ 7.38733485e-02  5.08152843e-01  0.00000000e+00 ... -5.74156930e-17
  1.33333333e+00  5.42000000e+02]"
1677,"[ 3.40121061e-01  1.46000851e-02  2.73837090e-01 ... -1.81639153e-15
  7.50000000e-01  3.86000000e+02]"
1678,"[9.90349427e-02 1.49721467e+00 3.03018808e-01 ... 1.22612752e-14
 1.33891213e+00 6.24000000e+02]"
1679,"[ 1.30333304e-01  5.52928746e-01  1.30172443e+00 ... -1.20314711e-18
  1.00000000e+00  1.47700000e+03]"
1680,"[ 1.01588655e+00  1.02960467e-01  1.24123621e+00 ... -2.24426464e-15
  1.77777778e+00  3.67000000e+02]"
1681,"[6.35778531e-02 2.45501280e-01 6.33009255e-01 ... 6.86387536e-18
 1.33333333e+00 5.47000000e+02]"
1682,"[6.92266107e-01 5.66122770e-01 1.58001089e+00 ... 9.70925856e-20
 6.84375000e-01 1.27300000e+03]"
1683,"[5.31958863e-02 0.00000000e+00 1.15104795e+00 ... 1.78628934e-19
 6.62500000e-01 6.37000000e+02]"
1684,"[0.00000000e+00 1.99220330e-02 5.55916607e-01 ... 1.11153340e-16
 7.50000000e-01 6.57000000e+02]"
1685,"[ 2.01251972e-02  7.69570023e-02  8.91959071e-02 ... -2.44555070e-18
  1.49700599e+00  4.52000000e+02]"
1686,"[1.99544668e-01 6.27472937e-01 0.00000000e+00 ... 5.12748062e-19
 1.50588235e+00 9.10000000e+02]"
1687,"[2.01118365e-01 1.42010478e-02 2.13790464e+00 ... 7.69815656e-18
 1.33333333e+00 5.89000000e+02]"
1688,"[ 6.02693204e-03  4.42408621e-01  2.85052586e+00 ... -2.22984465e-19
  7.50000000e-01  7.01000000e+02]"
1689,"[ 7.35094547e-01  6.88296854e-01  4.01885837e-01 ... -3.16100552e-18
  1.49532710e+00  4.96000000e+02]"
1690,"[ 2.61205941e-01  5.08803837e-02  0.00000000e+00 ... -1.33278491e-15
  1.50588235e+00  5.23000000e+02]"
1691,"[ 2.06899624e-02  2.90359348e-01  3.03350598e-01 ... -5.41063454e-17
  1.33333333e+00  7.71000000e+02]"
1692,"[1.18523285e-01 1.94518622e-02 1.94543004e-02 ... 1.31855698e-17
 7.50000000e-01 4.59000000e+02]"
1693,"[ 5.93314290e-01  0.00000000e+00  9.06341076e-01 ... -1.50592494e-18
  1.29032258e+00  1.73100000e+03]"
1694,"[2.55581617e-01 1.33970305e-01 3.63546491e-01 ... 1.88231345e-16
 6.64062500e-01 5.28000000e+02]"
1695,"[1.08731759e+00 1.16331756e-01 0.00000000e+00 ... 2.11703870e-17
 1.25000000e+00 7.37000000e+02]"
1696,"[3.72065641e-02 1.84125274e-01 5.99352177e-03 ... 5.28577794e-14
 1.18518519e+00 3.52000000e+02]"
1697,"[5.71884751e-01 2.38742083e-01 9.51436579e-01 ... 1.04306361e-15
 1.33333333e+00 7.57000000e+02]"
1698,"[ 1.42072305e-01  1.09907115e+00  1.74478447e+00 ... -2.19810023e-18
  1.49532710e+00  9.08000000e+02]"
1699,"[3.56446236e-01 1.54169881e+00 0.00000000e+00 ... 2.68385348e-17
 1.33333333e+00 4.70000000e+02]"
1700,"[ 2.73850590e-01  8.14467609e-01  1.53237188e+00 ... -1.97037755e-14
  7.50000000e-01  3.68000000e+02]"
1701,"[3.45456839e-01 1.72278714e+00 2.62645364e-01 ... 1.82084365e-19
 1.48148148e+00 1.11300000e+03]"
1702,"[ 3.21999490e-01  2.02676272e+00  3.13650340e-01 ... -3.41349376e-18
  1.33333333e+00  9.09000000e+02]"
1703,"[ 2.28531972e-01  3.31396133e-01  8.73129785e-01 ... -5.64654858e-12
  1.49882904e+00  1.86000000e+02]"
1704,"[ 4.76463437e-01  3.97417337e-01  6.60040081e-01 ... -1.68732222e-19
  1.00313480e+00  1.99200000e+03]"
1705,"[ 4.29250821e-02  1.16727903e-01  5.04697040e-02 ... -3.49528472e-17
  1.49882904e+00  3.44000000e+02]"
1706,"[7.80255273e-02 2.97081769e-02 5.51753521e-01 ... 7.73391291e-19
 7.50000000e-01 1.03400000e+03]"
1707,"[2.83251911e-01 3.00366789e-01 5.56230962e-01 ... 1.72416477e-18
 1.33056133e+00 1.04300000e+03]"
1708,"[ 2.25045606e-01  7.85639226e-01  9.87632275e-01 ... -3.96666348e-17
  1.00000000e+00  1.25400000e+03]"
1709,"[ 4.12795514e-01  2.63765305e-01  1.86094713e+00 ... -5.14790318e-19
  1.20075047e+00  1.82900000e+03]"
1710,"[0.00000000e+00 8.43053699e-01 4.10720348e-01 ... 8.35370141e-17
 6.81250000e-01 2.44000000e+02]"
1711,"[ 1.71945046e-03  7.56455421e-01  2.55245900e+00 ... -9.85090982e-19
  1.00000000e+00  1.66800000e+03]"
1712,"[1.48035777e+00 1.61325622e+00 9.61840302e-02 ... 1.90958254e-21
 1.42857143e+00 9.73000000e+02]"
1713,"[1.03327641e-02 8.13534498e-01 6.89895630e-01 ... 4.56522531e-17
 1.49882904e+00 1.19900000e+03]"
1714,"[ 2.28227917e-02  2.22163409e-01  7.78817087e-02 ... -3.68964790e-17
  1.33333333e+00  1.24400000e+03]"
1715,"[ 7.35785365e-02  1.17607094e-01  1.44562328e+00 ... -1.49807402e-17
  7.15625000e-01  6.26000000e+02]"
1716,"[5.29462136e-02 5.24148345e-01 1.57232117e-02 ... 3.11725901e-18
 1.33333333e+00 6.76000000e+02]"
1717,"[ 1.90645412e-01  9.94697988e-01  1.28466630e+00 ... -2.84806826e-15
  1.00000000e+00  1.00800000e+03]"
1718,"[2.87074726e-02 1.96011052e-01 2.74398863e-01 ... 4.73738248e-17
 7.50000000e-01 7.48000000e+02]"
1719,"[9.30885553e-01 1.25201359e-01 2.59632487e-02 ... 8.07849008e-22
 6.65625000e-01 1.05700000e+03]"
1720,"[1.12696862e+00 9.94089782e-01 3.00898910e-01 ... 1.15101264e-16
 8.87500000e-01 2.37000000e+02]"
1721,"[ 7.67566144e-01  4.35997933e-01  3.82165285e-03 ... -6.68159609e-16
  1.33333333e+00  1.50000000e+02]"
1722,"[4.38352451e-02 9.59778845e-01 2.89628124e+00 ... 2.19967508e-18
 1.33333333e+00 1.03000000e+03]"
1723,"[ 1.68518826e-01  1.54368246e+00  0.00000000e+00 ... -3.50735896e-18
  1.33333333e+00  7.57000000e+02]"
1724,"[3.03079281e-02 1.29045367e+00 1.12736011e+00 ... 5.01917825e-17
 6.67187500e-01 5.28000000e+02]"
1725,"[ 1.52165532e-01  2.46091671e-02  1.30460131e+00 ... -1.12714525e-15
  7.50000000e-01  5.88000000e+02]"
1726,"[ 1.33097291e-01  3.22551012e-01  4.52175379e-01 ... -1.98304355e-13
  1.50234742e+00  1.99000000e+02]"
1727,"[ 1.68508291e-01  3.21812451e-01  2.57136774e+00 ... -9.76893485e-17
  6.76562500e-01  4.06000000e+02]"
1728,"[ 8.17347541e-02  3.89527649e-01  1.19671673e-02 ... -6.79980809e-14
  1.49882904e+00  5.31000000e+02]"
1729,"[1.31312251e-01 1.56771708e+00 9.13433135e-01 ... 9.49592760e-17
 1.33333333e+00 6.12000000e+02]"
1730,"[8.34903196e-02 6.48415446e-01 1.51184142e+00 ... 4.34397798e-16
 7.46875000e-01 6.08000000e+02]"
1731,"[2.27950066e-02 5.57393432e-01 2.36224604e+00 ... 3.58979161e-18
 1.33333333e+00 7.69000000e+02]"
1732,"[ 1.30407333e+00  1.57477230e-01  6.87928736e-01 ... -4.85432838e-14
  1.49882904e+00  1.40000000e+02]"
1733,"[ 1.11773647e-01  2.76858709e-03  3.30788255e-01 ... -1.67088029e-17
  7.50000000e-01  5.05000000e+02]"
1734,"[2.90616512e-01 1.87010750e-01 2.42284127e-03 ... 1.83130392e-18
 1.49532710e+00 9.71000000e+02]"
1735,"[ 1.03300440e+00  9.24610078e-01  1.72202957e+00 ... -2.32035769e-17
  1.33333333e+00  4.41000000e+02]"
1736,"[4.67612706e-02 8.18256915e-01 8.18004072e-01 ... 7.96509818e-22
 6.67187500e-01 8.08000000e+02]"
1737,"[2.24607900e-01 4.91775513e-01 3.79051156e-02 ... 2.61187212e-20
 1.33333333e+00 9.40000000e+02]"
1738,"[ 2.24905920e+00  0.00000000e+00  1.78268600e+00 ... -1.19820471e-12
  7.00000000e-01  8.60000000e+01]"
1739,"[8.10203105e-02 3.46204638e-02 3.28558111e+00 ... 1.12621848e-19
 1.33333333e+00 7.02000000e+02]"
1740,"[1.04676092e+00 2.88260989e-02 7.10295141e-02 ... 2.10411221e-17
 1.50588235e+00 1.30800000e+03]"
1741,"[1.59554467e-01 2.13574350e-01 1.80011094e-01 ... 4.20244638e-17
 1.33891213e+00 5.22000000e+02]"
1742,"[1.30970657e-01 1.32220671e-01 4.88873497e-02 ... 1.56337861e-15
 1.49882904e+00 3.27000000e+02]"
1743,"[5.36335958e-03 2.95422482e+00 1.36381531e+00 ... 1.24840823e-19
 1.15740741e+00 1.05700000e+03]"
1744,"[ 1.87548235e-01  2.47637153e-01  1.26591191e-01 ... -3.75133492e-18
  1.49882904e+00  8.00000000e+02]"
1745,"[2.47330412e-01 2.72540629e-01 1.44312978e-01 ... 2.77279376e-17
 1.49882904e+00 5.73000000e+02]"
1746,"[ 2.43590355e-01  1.15834415e-01  1.06702828e+00 ... -2.81830969e-15
  1.33333333e+00  2.99000000e+02]"
1747,"[6.89918816e-01 7.72458911e-01 6.84089601e-01 ... 2.96424892e-14
 1.50234742e+00 4.24000000e+02]"
1748,"[ 6.01747073e-02  3.63111347e-01  9.98059381e-03 ... -1.38255199e-17
  1.33333333e+00  5.76000000e+02]"
1749,"[ 8.96358788e-02  4.96470600e-01  3.89693826e-01 ... -4.12683830e-17
  1.00000000e+00  7.17000000e+02]"
1750,"[1.36154220e-01 9.82316360e-02 4.03482139e-01 ... 6.08489460e-17
 1.49882904e+00 1.06900000e+03]"
1751,"[4.73102853e-02 3.79932016e-01 2.76532978e-01 ... 2.98796609e-16
 6.65625000e-01 8.83000000e+02]"
1752,"[3.66418138e-02 5.73873341e-01 1.24379195e-01 ... 2.70900515e-14
 1.49882904e+00 3.20000000e+02]"
1753,"[4.47533011e-01 1.61812305e-01 1.30144626e-01 ... 3.76867823e-20
 1.33333333e+00 5.41000000e+02]"
1754,"[ 1.84583403e-02  4.47415933e-02  6.31989181e-01 ... -1.39365955e-18
  1.49882904e+00  6.17000000e+02]"
1755,"[ 4.34405178e-01  4.85884488e-01  1.41504014e+00 ... -7.24457726e-17
  7.50000000e-01  1.15400000e+03]"
1756,"[8.02031875e-01 1.70427716e+00 0.00000000e+00 ... 2.94642215e-17
 1.33333333e+00 3.95000000e+02]"
1757,"[ 8.21477950e-01  3.93229127e-01  0.00000000e+00 ... -3.54411497e-17
  1.49882904e+00  8.55000000e+02]"
1758,"[0.00000000e+00 1.10120907e-01 1.00921668e-01 ... 5.85047084e-18
 7.79687500e-01 1.38500000e+03]"
1759,"[9.24298391e-02 3.59781295e-01 3.17938328e-02 ... 5.61104917e-17
 8.90625000e-01 1.37700000e+03]"
1760,"[ 5.48333526e-02  4.74615902e-01  2.57793474e+00 ... -1.09246113e-18
  1.33333333e+00  1.19600000e+03]"
1761,"[ 0.00000000e+00  3.31389964e-01  2.54545420e-01 ... -5.66009361e-17
  1.33333333e+00  7.44000000e+02]"
1762,"[1.47349462e-01 6.45622313e-01 1.49429977e+00 ... 3.43367676e-17
 1.10344828e+00 6.29000000e+02]"
1763,"[ 5.34603953e-01  6.42984509e-01  4.90405416e+00 ... -1.14248014e-19
  1.38408304e+00  3.53000000e+02]"
1764,"[1.71245813e-01 3.08204234e-01 2.50119805e-01 ... 5.19642774e-20
 9.18750000e-01 3.20300000e+03]"
1765,"[ 0.00000000e+00  1.78152525e+00  6.89497173e-01 ... -2.27270533e-18
  1.50000000e+00  9.57000000e+02]"
1766,"[1.61136761e-02 9.74605978e-01 2.94302478e-02 ... 1.90314138e-20
 1.33333333e+00 1.29700000e+03]"
1767,"[3.89205575e-01 1.91949978e-01 1.11504400e+00 ... 2.12226424e-18
 7.50000000e-01 5.10000000e+02]"
1768,"[1.74419925e-01 4.85525161e-01 1.31853163e-01 ... 9.90371416e-17
 1.33333333e+00 7.97000000e+02]"
1769,"[ 1.07753944e+00  1.35428026e-01  2.16978446e-01 ... -1.83327706e-16
  1.31958763e+00  1.43700000e+03]"
1770,"[1.11336243e+00 2.10628629e-01 1.70725718e-01 ... 1.99475283e-14
 1.33891213e+00 3.61000000e+02]"
1771,"[3.46330792e-01 1.48743594e+00 6.98692024e-01 ... 7.91186198e-18
 1.49882904e+00 4.97000000e+02]"
1772,"[3.97161432e-02 6.68579340e-01 1.22006977e+00 ... 1.11693621e-19
 1.33333333e+00 9.96000000e+02]"
1773,"[7.62356281e-01 1.10852651e-01 3.40893894e-01 ... 7.06231456e-18
 7.14062500e-01 4.39000000e+02]"
1774,"[ 2.06138402e-01  1.03066929e-01  2.70793498e-01 ... -1.72683698e-17
  1.33333333e+00  4.58000000e+02]"
1775,"[1.73420727e-01 6.09942138e-01 1.21619046e+00 ... 1.16157909e-17
 1.33333333e+00 7.13000000e+02]"
1776,"[2.65681475e-01 1.17836034e+00 4.20534879e-01 ... 3.46609097e-17
 1.33333333e+00 7.00000000e+02]"
1777,"[2.27821559e-01 6.10493898e-01 9.46012810e-02 ... 4.36520057e-19
 1.33333333e+00 9.52000000e+02]"
1778,"[3.09583247e-01 2.97051072e-01 4.45606448e-02 ... 4.61293494e-19
 1.25984252e+00 6.98000000e+02]"
1779,"[7.83192068e-02 5.10673106e-01 1.91553819e+00 ... 5.70190270e-18
 1.00000000e+00 7.25000000e+02]"
1780,"[4.39105839e-01 6.81658268e-01 8.86433959e-01 ... 4.19763959e-18
 1.25000000e+00 3.56000000e+02]"
1781,"[1.68519706e-01 8.37518990e-01 7.01417699e-02 ... 3.66280868e-15
 6.62500000e-01 2.90000000e+02]"
1782,"[2.71791462e-02 5.81481397e-01 8.64327550e-01 ... 3.39039237e-16
 1.33333333e+00 2.51000000e+02]"
1783,"[4.23902631e-01 5.25309443e-01 9.33657214e-02 ... 4.68299968e-18
 1.33333333e+00 1.55600000e+03]"
1784,"[ 6.64005280e-01  1.05076587e+00  5.89964986e-01 ... -1.99330512e-19
  1.40043764e+00  1.30200000e+03]"
1785,"[ 7.00990409e-02  6.58849001e-01  4.43345428e-01 ... -5.83802100e-19
  1.33333333e+00  1.03900000e+03]"
1786,"[ 3.03890586e-01  3.22894067e-01  3.43105346e-01 ... -2.32509784e-18
  1.26482213e+00  1.33100000e+03]"
1787,"[0.00000000e+00 1.29338145e+00 4.47917581e-01 ... 3.01211487e-16
 1.33333333e+00 6.23000000e+02]"
1788,"[2.40893632e-01 1.65196359e-01 4.01677459e-01 ... 1.14581768e-19
 1.00000000e+00 1.57600000e+03]"
1789,"[1.84719968e+00 1.51293464e-02 5.03737807e-01 ... 1.14162765e-16
 1.00000000e+00 3.33000000e+02]"
1790,"[2.06054881e-01 6.24532700e-01 0.00000000e+00 ... 1.10744732e-17
 1.33333333e+00 4.74000000e+02]"
1791,"[2.08985224e-01 5.73105276e-01 1.15630627e-01 ... 3.36403035e-16
 1.49882904e+00 7.92000000e+02]"
1792,"[3.81954581e-01 2.29983792e-01 4.09076065e-01 ... 1.70284242e-17
 7.07812500e-01 6.14000000e+02]"
1793,"[ 2.24932417e-01  7.07511604e-02  1.90924168e+00 ... -1.24839897e-18
  1.33333333e+00  4.15000000e+02]"
1794,"[5.77543415e-02 3.20843935e-01 2.98293054e-01 ... 4.83980376e-18
 1.50588235e+00 6.84000000e+02]"
1795,"[ 1.13718752e-02  5.89097559e-01  1.51414633e+00 ... -1.24596976e-17
  1.33333333e+00  6.37000000e+02]"
1796,"[7.65406966e-01 4.85400371e-02 1.11193228e+00 ... 4.01692326e-17
 6.64062500e-01 1.10700000e+03]"
1797,"[2.49362558e-01 9.18017507e-01 1.44958287e-01 ... 2.64853733e-16
 1.49882904e+00 5.84000000e+02]"
1798,"[ 1.16833158e-01  6.94634199e-01  8.89267147e-01 ... -9.14237039e-20
  1.50234742e+00  1.19600000e+03]"
1799,"[ 2.05209881e-01  2.09918007e-01  3.17714095e+00 ... -5.49572033e-14
  1.33333333e+00  6.53000000e+02]"
1800,"[ 3.99888568e-02  4.47803378e-01  1.55293208e-03 ... -5.66348859e-19
  7.50000000e-01  9.49000000e+02]"
1801,"[3.23603824e-02 4.81800795e-01 5.47738612e-01 ... 3.35311950e-10
 1.49882904e+00 9.70000000e+01]"
1802,"[2.74042845e-01 1.04923248e-02 1.42266548e+00 ... 1.12397121e-16
 7.31250000e-01 1.39200000e+03]"
1803,"[ 2.06425823e-02  8.08810353e-01  1.83700883e+00 ... -6.07313193e-18
  1.33333333e+00  8.97000000e+02]"
1804,"[ 5.19664809e-02  2.42733240e-01  3.58750999e-01 ... -2.94244397e-18
  1.49532710e+00  1.00200000e+03]"
1805,"[1.45816833e-01 6.47848308e-01 3.20508808e-01 ... 1.34832982e-20
 1.33333333e+00 1.07500000e+03]"
1806,"[ 4.23355252e-01  6.23140931e-02  3.17103714e-01 ... -4.00437404e-15
  1.50588235e+00  4.34000000e+02]"
1807,"[1.70760304e-02 1.82712412e+00 1.07740641e+00 ... 2.59169634e-15
 1.50234742e+00 6.48000000e+02]"
1808,"[ 7.49308318e-02  2.68580288e-01  1.13853514e+00 ... -7.30706975e-16
  1.00000000e+00  7.23000000e+02]"
1809,"[0.00000000e+00 4.26765728e+00 1.21438301e+00 ... 2.10978042e-18
 1.11498258e+00 1.77900000e+03]"
1810,"[0.00000000e+00 5.72412312e-01 2.58079624e+00 ... 2.06566566e-17
 1.33333333e+00 2.82000000e+02]"
1811,"[ 4.65230048e-01  4.25529212e-01  2.82671321e-02 ... -1.21499871e-20
  1.40043764e+00  1.20600000e+03]"
1812,"[8.15620739e-03 8.80072594e-01 3.83052528e-01 ... 6.87759540e-17
 1.00000000e+00 7.06000000e+02]"
1813,"[ 4.80088592e-02  4.08916682e-01  7.53231272e-02 ... -3.11592337e-18
  1.33333333e+00  1.07300000e+03]"
1814,"[4.52388287e-01 1.51687992e+00 2.12667659e-01 ... 1.33408106e-15
 1.49882904e+00 4.34000000e+02]"
1815,"[1.42144307e-01 1.85206205e-01 2.88547724e-01 ... 3.54178780e-15
 1.33056133e+00 6.64000000e+02]"
1816,"[ 0.00000000e+00  2.99655735e-01  9.21401009e-02 ... -2.70166782e-20
  1.00000000e+00  2.23200000e+03]"
1817,"[6.57294095e-02 1.29984963e+00 2.43918635e-02 ... 9.39434836e-18
 1.33611691e+00 1.28500000e+03]"
1818,"[ 7.91256949e-02  7.88447917e-01  6.32629216e-01 ... -5.23449419e-20
  1.33333333e+00  8.45000000e+02]"
1819,"[ 3.63387950e-02  3.59135211e-01  7.64725357e-02 ... -1.64773516e-16
  1.49532710e+00  3.29000000e+02]"
1820,"[ 1.03632450e-01  0.00000000e+00  2.36345027e-02 ... -9.01194934e-13
  1.53846154e+00  1.51000000e+02]"
1821,"[9.69106555e-02 1.44199252e+00 1.20291841e+00 ... 1.78837323e-19
 7.50000000e-01 8.64000000e+02]"
1822,"[2.24681467e-01 7.52837539e-01 2.17308089e-01 ... 5.66388360e-19
 1.49882904e+00 7.11000000e+02]"
1823,"[6.69667348e-02 7.27048442e-02 2.51965344e-01 ... 9.05678641e-17
 1.00000000e+00 2.77000000e+02]"
1824,"[ 4.11990769e-02  6.70484826e-02  6.55575812e-01 ... -2.16996952e-17
  7.50000000e-01  6.54000000e+02]"
1825,"[3.75209659e-01 8.46187532e-01 3.49588305e-01 ... 3.61228802e-18
 1.33333333e+00 1.59400000e+03]"
1826,"[ 1.38805353e-03  9.35516357e-02  7.63530195e-01 ... -4.73087125e-16
  1.49882904e+00  4.96000000e+02]"
1827,"[1.37622982e-01 1.79684234e+00 1.22023642e+00 ... 1.34607759e-15
 7.50000000e-01 2.70000000e+02]"
1828,"[ 7.82963037e-01  6.39496505e-01  3.36916864e-01 ... -2.89039279e-18
  1.49882904e+00  5.94000000e+02]"
1829,"[ 1.15254093e-02  2.25331903e-01  1.88220251e+00 ... -6.12666379e-17
  7.46875000e-01  8.38000000e+02]"
1830,"[1.67518288e-01 3.29503202e+00 3.91446471e-01 ... 3.93306437e-18
 1.50943396e+00 1.67900000e+03]"
1831,"[ 1.06967101e-02  5.61315835e-01  2.05756211e+00 ... -7.54760478e-20
  1.33333333e+00  8.12000000e+02]"
1832,"[ 6.78310916e-02  1.77478269e-01  1.08386981e+00 ... -1.99737396e-17
  1.33333333e+00  6.46000000e+02]"
1833,"[6.93335056e-01 2.35715103e+00 1.16326332e+00 ... 1.42602676e-15
 1.49882904e+00 4.29000000e+02]"
1834,"[5.42446077e-02 1.89967051e-01 1.45922124e+00 ... 4.80227964e-21
 1.00000000e+00 1.44200000e+03]"
1835,"[ 2.33276352e-01  9.41493273e-01  3.55032235e-02 ... -1.06342340e-19
  1.31687243e+00  6.11000000e+02]"
1836,"[ 1.11220062e-01  6.27654672e-01  3.93978417e-01 ... -5.40929486e-17
  1.50588235e+00  5.07000000e+02]"
1837,"[ 6.26344308e-02  2.06693459e+00  2.25553572e-01 ... -9.59431835e-16
  1.33333333e+00  6.60000000e+02]"
1838,"[5.75622264e-03 6.12364531e-01 1.45422205e-01 ... 3.27373309e-20
 1.33333333e+00 1.13500000e+03]"
1839,"[1.72972435e-03 1.27716601e+00 7.58716166e-01 ... 8.79352700e-19
 1.33333333e+00 1.11300000e+03]"
1840,"[2.81948298e-01 7.46214867e-01 5.02804697e-01 ... 2.50815465e-20
 7.50000000e-01 2.76100000e+03]"
1841,"[ 3.93355519e-01  4.14606243e-01  5.42257905e-01 ... -1.58254046e-14
  6.67187500e-01  1.67000000e+02]"
1842,"[ 4.40207832e-02  1.59341478e+00  1.15887678e+00 ... -1.16638202e-18
  1.33333333e+00  1.82500000e+03]"
1843,"[9.03413370e-02 2.43872598e-01 6.92415893e-01 ... 2.56786984e-16
 1.49882904e+00 4.47000000e+02]"
1844,"[ 1.72984555e-01  1.29460633e-01  3.80471200e-01 ... -1.66506275e-14
  1.78272981e+00  2.49000000e+02]"
1845,"[ 3.18118840e-01  2.89580643e-01  2.33195439e-01 ... -1.25665164e-19
  1.33333333e+00  8.21000000e+02]"
1846,"[ 3.84892774e+00  2.06585184e-01  6.41714409e-02 ... -2.46596257e-15
  1.00000000e+00  2.75000000e+02]"
1847,"[ 2.75712609e-01  5.66635072e-01  2.28217766e-01 ... -2.00935584e-19
  1.49882904e+00  1.35100000e+03]"
1848,"[5.62198013e-02 1.73674691e+00 9.04540941e-02 ... 1.03843198e-16
 1.40043764e+00 2.26000000e+02]"
1849,"[4.19156849e-02 2.72118926e-01 3.20210516e-01 ... 5.08766032e-16
 1.00000000e+00 3.88000000e+02]"
1850,"[ 1.51775405e-01  1.91869247e+00  1.84122121e+00 ... -2.07912797e-16
  1.33333333e+00  4.36000000e+02]"
1851,"[1.79467690e+00 6.41697931e+00 3.23141289e+00 ... 2.18941269e-22
 1.00000000e+00 2.79500000e+03]"
1852,"[8.02206993e-01 8.02066982e-01 3.91412854e-01 ... 1.60590276e-15
 8.03125000e-01 4.16000000e+02]"
1853,"[ 1.20526707e+00  6.53790057e-01  1.67878830e+00 ... -9.68225657e-17
  6.65625000e-01  5.48000000e+02]"
1854,"[6.12176433e-02 1.15879166e+00 4.09696668e-01 ... 2.17243298e-22
 1.33333333e+00 1.62000000e+03]"
1855,"[1.14889331e-01 1.46783185e+00 1.89177787e+00 ... 2.76168369e-16
 1.33333333e+00 7.51000000e+02]"
1856,"[6.60051107e-02 2.95092285e-01 2.75662363e-01 ... 1.39339087e-16
 1.40043764e+00 1.68000000e+02]"
1857,"[9.92713720e-02 1.41094208e+00 3.32650930e-01 ... 4.57727443e-18
 1.33891213e+00 8.59000000e+02]"
